query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,0.06519265545133557,6221,28,19,0.6785714285714286,0.0030541713550876065,GO:0044238,GO:BP,primary metabolic process,14094,10839,,"IBA,IBA IEA,IMP,IMP IBA IEA,IEA,IBA IEA,IBA IEA,IBA,IEA,IDA IBA,IBA,IBA,IBA IEA,IBA IEA,ISS IEA,IEA,IBA IEA,IBA,IBA IEA","PSMD7,CALR,NPC1,GALT,PGAM2,GFPT1,ACADM,ACADS,CBR4,RDH5,SDSL,CHKB,MCAT,MTRR,RTCB,ACSF2,LIPH,RWDD1,ELF1",1.537338967093026,2,drerio,drerio
query_1,FALSE,0.06519265545133557,5,28,1,0.03571428571428571,0.2,GO:0033539,GO:BP,fatty acid beta-oxidation using acyl-CoA dehydrogenase,14094,8216,,IBA,ACADS,100.67142857142858,26,drerio,drerio
query_1,FALSE,0.06519265545133557,5,28,1,0.03571428571428571,0.2,GO:0032185,GO:BP,septin cytoskeleton organization,14094,7335,,IBA,ANLN,100.67142857142858,6,drerio,drerio
query_1,FALSE,0.06519265545133557,5,28,1,0.03571428571428571,0.2,GO:0006566,GO:BP,threonine metabolic process,14094,2277,,IBA,SDSL,100.67142857142858,14,drerio,drerio
query_1,FALSE,0.06519265545133557,7247,28,21,0.75,0.002897750793431765,GO:0008152,GO:BP,metabolic process,14094,3111,,"IBA,IBA IEA,IMP,IMP IBA IEA,IEA,IBA IEA,IBA,IBA IEA,IBA,IEA,IDA IBA,IEA,IBA,IBA,IBA IEA,IBA IEA,ISS IEA,IEA,IBA IEA,IBA,IBA IEA","PSMD7,CALR,NPC1,GALT,PGAM2,GFPT1,SMOX,ACADM,ACADS,CBR4,RDH5,FNTB,SDSL,CHKB,MCAT,MTRR,RTCB,ACSF2,LIPH,RWDD1,ELF1",1.4586035600938319,1,drerio,drerio
query_1,FALSE,0.06519265545133557,5,28,1,0.03571428571428571,0.2,GO:0006567,GO:BP,threonine catabolic process,14094,2278,,IBA,SDSL,100.67142857142858,25,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0050892,GO:BP,intestinal absorption,14094,13164,,IBA,NPC1,83.89285714285714,5,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0006047,GO:BP,UDP-N-acetylglucosamine metabolic process,14094,1910,,IBA IEA,GFPT1,83.89285714285714,15,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0006388,GO:BP,"tRNA splicing, via endonucleolytic cleavage and ligation",14094,2144,,ISS IEA,RTCB,83.89285714285714,21,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0032368,GO:BP,regulation of lipid transport,14094,7469,,IMP,NPC1,83.89285714285714,12,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0006563,GO:BP,L-serine metabolic process,14094,2274,,IBA,SDSL,83.89285714285714,14,drerio,drerio
query_1,FALSE,0.07181932917234936,6,28,1,0.03571428571428571,0.16666666666666666,GO:0032475,GO:BP,otolith formation,14094,7535,,IMP,NPC1,83.89285714285714,21,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0000915,GO:BP,actomyosin contractile ring assembly,14094,246,,IBA,ANLN,71.90816326530611,21,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0000912,GO:BP,assembly of actomyosin apparatus involved in cytokinesis,14094,243,,IBA,ANLN,71.90816326530611,12,drerio,drerio
query_1,FALSE,0.07374369849051199,88,28,2,0.07142857142857142,0.022727272727272728,GO:0030258,GO:BP,lipid modification,14094,6710,,"IEA,IBA","ACADM,ACADS",11.439935064935064,7,drerio,drerio
query_1,FALSE,0.07374369849051199,87,28,2,0.07142857142857142,0.022988505747126436,GO:0046434,GO:BP,organophosphate catabolic process,14094,11977,,"IMP IBA,IEA","GALT,PGAM2",11.571428571428571,7,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0006776,GO:BP,vitamin A metabolic process,14094,2454,,IDA,RDH5,71.90816326530611,14,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0046365,GO:BP,monosaccharide catabolic process,14094,11932,,IMP IBA,GALT,71.90816326530611,9,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0000394,GO:BP,"RNA splicing, via endonucleolytic cleavage and ligation",14094,119,,ISS IEA,RTCB,71.90816326530611,18,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0042362,GO:BP,fat-soluble vitamin biosynthetic process,14094,10028,,IDA,RDH5,71.90816326530611,11,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0044837,GO:BP,actomyosin contractile ring organization,14094,11036,,IBA,ANLN,71.90816326530611,16,drerio,drerio
query_1,FALSE,0.07374369849051199,7,28,1,0.03571428571428571,0.14285714285714285,GO:0019320,GO:BP,hexose catabolic process,14094,5653,,IMP IBA,GALT,71.90816326530611,11,drerio,drerio
query_1,FALSE,0.08037073445742986,8,28,1,0.03571428571428571,0.125,GO:0006657,GO:BP,CDP-choline pathway,14094,2358,,IBA,CHKB,62.919642857142854,22,drerio,drerio
query_1,FALSE,0.08037073445742986,8,28,1,0.03571428571428571,0.125,GO:0006646,GO:BP,phosphatidylethanolamine biosynthetic process,14094,2348,,IBA,CHKB,62.919642857142854,21,drerio,drerio
query_1,FALSE,0.08037073445742986,8,28,1,0.03571428571428571,0.125,GO:0006598,GO:BP,polyamine catabolic process,14094,2307,,IBA,SMOX,62.919642857142854,8,drerio,drerio
query_1,FALSE,0.08037073445742986,8,28,1,0.03571428571428571,0.125,GO:0009086,GO:BP,methionine biosynthetic process,14094,3245,,IBA IEA,MTRR,62.919642857142854,29,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0032367,GO:BP,intracellular cholesterol transport,14094,7468,,IMP,NPC1,55.92857142857142,16,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0009081,GO:BP,branched-chain amino acid metabolic process,14094,3240,,IBA,SDSL,55.92857142857142,10,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0006002,GO:BP,fructose 6-phosphate metabolic process,14094,1875,,IBA,GFPT1,55.92857142857142,8,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0006656,GO:BP,phosphatidylcholine biosynthetic process,14094,2357,,IBA,CHKB,55.92857142857142,21,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0021551,GO:BP,central nervous system morphogenesis,14094,6103,,IMP,PSMD7,55.92857142857142,9,drerio,drerio
query_1,FALSE,0.08456484413392346,9,28,1,0.03571428571428571,0.1111111111111111,GO:0006555,GO:BP,methionine metabolic process,14094,2267,,IBA IEA,MTRR,55.92857142857142,16,drerio,drerio
query_1,FALSE,0.0863904504787559,105,28,2,0.07142857142857142,0.01904761904761905,GO:1901136,GO:BP,carbohydrate derivative catabolic process,14094,20970,,"IMP IBA,IEA","GALT,PGAM2",9.587755102040816,4,drerio,drerio
query_1,FALSE,0.08823885929365538,10,28,1,0.03571428571428571,0.1,GO:0016102,GO:BP,diterpenoid biosynthetic process,14094,5095,,IDA,RDH5,50.33571428571429,15,drerio,drerio
query_1,FALSE,0.08823885929365538,10,28,1,0.03571428571428571,0.1,GO:0002063,GO:BP,chondrocyte development,14094,652,,IMP,GFPT1,50.33571428571429,16,drerio,drerio
query_1,FALSE,0.08823885929365538,10,28,1,0.03571428571428571,0.1,GO:0000097,GO:BP,sulfur amino acid biosynthetic process,14094,43,,IBA IEA,MTRR,50.33571428571429,16,drerio,drerio
query_1,FALSE,0.08823885929365538,10,28,1,0.03571428571428571,0.1,GO:0032836,GO:BP,glomerular basement membrane development,14094,7803,,IMP,ANLN,50.33571428571429,17,drerio,drerio
query_1,FALSE,0.08823885929365538,10,28,1,0.03571428571428571,0.1,GO:0032366,GO:BP,intracellular sterol transport,14094,7467,,IMP,NPC1,50.33571428571429,14,drerio,drerio
query_1,FALSE,0.09506862231593705,11,28,1,0.03571428571428571,0.09090909090909091,GO:0009069,GO:BP,serine family amino acid metabolic process,14094,3231,,IBA,SDSL,45.759740259740255,13,drerio,drerio
query_1,FALSE,0.09506862231593705,11,28,1,0.03571428571428571,0.09090909090909091,GO:0046470,GO:BP,phosphatidylcholine metabolic process,14094,12013,,IBA,CHKB,45.759740259740255,13,drerio,drerio
query_1,FALSE,0.09597742725327242,548,28,4,0.14285714285714285,0.0072992700729927005,GO:0019637,GO:BP,organophosphate metabolic process,14094,5929,,"IMP IBA,IEA,IBA IEA,IBA","GALT,PGAM2,GFPT1,CHKB",3.674139728884254,5,drerio,drerio
query_1,FALSE,0.09740945373883764,308,28,3,0.10714285714285714,0.00974025974025974,GO:0006886,GO:BP,intracellular protein transport,14094,2531,,"IBA,IEA,IEA","ARF1,VPS18,AP1M1",4.902829313543599,14,drerio,drerio
query_1,FALSE,0.09970225552174838,12,28,1,0.03571428571428571,0.08333333333333333,GO:0009068,GO:BP,aspartate family amino acid catabolic process,14094,3230,,IBA,SDSL,41.94642857142857,23,drerio,drerio
query_1,FALSE,0.09970225552174838,12,28,1,0.03571428571428571,0.08333333333333333,GO:0009110,GO:BP,vitamin biosynthetic process,14094,3265,,IDA,RDH5,41.94642857142857,9,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0000096,GO:BP,sulfur amino acid metabolic process,14094,42,,IBA IEA,MTRR,38.71978021978022,9,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0009067,GO:BP,aspartate family amino acid biosynthetic process,14094,3229,,IBA IEA,MTRR,38.71978021978022,23,drerio,drerio
query_1,FALSE,0.10121631400133926,126,28,2,0.07142857142857142,0.015873015873015872,GO:0048839,GO:BP,inner ear development,14094,12914,,"IMP,IMP IGI","NPC1,ARF1",7.989795918367347,6,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0032474,GO:BP,otolith morphogenesis,14094,7534,,IMP,NPC1,38.71978021978022,19,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0042402,GO:BP,biogenic amine catabolic process,14094,10056,,IBA,SMOX,38.71978021978022,5,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0009310,GO:BP,amine catabolic process,14094,3442,,IBA,SMOX,38.71978021978022,4,drerio,drerio
query_1,FALSE,0.10121631400133926,126,28,2,0.07142857142857142,0.015873015873015872,GO:0043583,GO:BP,ear development,14094,10690,,"IMP,IMP IGI","NPC1,ARF1",7.989795918367347,5,drerio,drerio
query_1,FALSE,0.10121631400133926,13,28,1,0.03571428571428571,0.07692307692307693,GO:0009226,GO:BP,nucleotide-sugar biosynthetic process,14094,3378,,IEA,GFPT1,38.71978021978022,19,drerio,drerio
query_1,FALSE,0.10170503179497498,584,28,4,0.14285714285714285,0.00684931506849315,GO:0006793,GO:BP,phosphorus metabolic process,14094,2471,,"IMP IBA,IEA,IBA IEA,IBA","GALT,PGAM2,GFPT1,CHKB",3.447651663405088,4,drerio,drerio
query_1,FALSE,0.10170503179497498,14,28,1,0.03571428571428571,0.07142857142857142,GO:0048570,GO:BP,notochord morphogenesis,14094,12674,,IMP,NPC1,35.95408163265306,13,drerio,drerio
query_1,FALSE,0.10170503179497498,584,28,4,0.14285714285714285,0.00684931506849315,GO:0006796,GO:BP,phosphate-containing compound metabolic process,14094,2474,,"IMP IBA,IEA,IBA IEA,IBA","GALT,PGAM2,GFPT1,CHKB",3.447651663405088,5,drerio,drerio
query_1,FALSE,0.10170503179497498,14,28,1,0.03571428571428571,0.07142857142857142,GO:0016114,GO:BP,terpenoid biosynthetic process,14094,5107,,IDA,RDH5,35.95408163265306,13,drerio,drerio
query_1,FALSE,0.10170503179497498,14,28,1,0.03571428571428571,0.07142857142857142,GO:0006833,GO:BP,water transport,14094,2496,,IBA,AQP4,35.95408163265306,5,drerio,drerio
query_1,FALSE,0.10170503179497498,14,28,1,0.03571428571428571,0.07142857142857142,GO:0032365,GO:BP,intracellular lipid transport,14094,7466,,IMP,NPC1,35.95408163265306,11,drerio,drerio
query_1,FALSE,0.10170503179497498,14,28,1,0.03571428571428571,0.07142857142857142,GO:0007520,GO:BP,myoblast fusion,14094,2988,,IMP,PGAM2,35.95408163265306,15,drerio,drerio
