query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046486,GO:BP,glycerolipid metabolic process,92,12025,,"IMP ISS IBA IEA,TAS","CHKB,PLCD4",1,7,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046488,GO:BP,phosphatidylinositol metabolic process,92,12027,,TAS,PLCD4,1,13,mmusculus,mmusculus
query_1,FALSE,1,9,92,9,0.09782608695652174,1,GO:0046394,GO:BP,carboxylic acid biosynthetic process,92,11956,,"ISS IBA IEA,IBA,IBA IEA,IDA,IEA,ISO IBA IEA,ISS,IGI IBA IEA,IEA","CBR4,SDSL,MCAT,PLOD3,HPGDS,ACLY,GSTM2,LIAS,MTRR",1,12,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046496,GO:BP,nicotinamide nucleotide metabolic process,92,12034,,IDA IEA,PGAM2,1,15,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0046034,GO:BP,ATP metabolic process,92,11649,,"IDA IEA,IMP ISS IEA,ISS IEA","PGAM2,ENPP3,COX11",1,23,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046031,GO:BP,ADP metabolic process,92,11646,,IDA IEA,PGAM2,1,23,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0045807,GO:BP,positive regulation of endocytosis,92,11469,,"IMP,ISO,IMP,ISO,ISS IEA","CALR,ARF1,ATAD1,LRP2,CLU",1,22,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045814,GO:BP,"negative regulation of gene expression, epigenetic",92,11474,,IBA,ZNFX1,1,33,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045833,GO:BP,negative regulation of lipid metabolic process,92,11487,,IMP,ATG7,1,11,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045834,GO:BP,positive regulation of lipid metabolic process,92,11488,,ISO,SCP2,1,11,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045859,GO:BP,regulation of protein kinase activity,92,11509,,IDA IGI,EPHA4,1,30,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045860,GO:BP,positive regulation of protein kinase activity,92,11510,,IDA IGI,EPHA4,1,46,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0045861,GO:BP,negative regulation of proteolysis,92,11511,,"IEA,ISS IEA","EPHA4,RYBP",1,17,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0045862,GO:BP,positive regulation of proteolysis,92,11512,,"IMP,ISS IBA IEA","ATG7,CLU",1,17,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0045892,GO:BP,negative regulation of DNA-templated transcription,92,11528,,"IEA,IDA,ISS ISO IBA IEA","CALR,RYBP,CIR1",1,43,mmusculus,mmusculus
query_1,FALSE,1,9,92,9,0.09782608695652174,1,GO:0045893,GO:BP,positive regulation of DNA-templated transcription,92,11529,,"IEA,IDA IMP ISS IEA,IEA,ISS ISO IEA,IDA IEA,ISS IEA,IMP ISS IEA,ISS,IDA IGI ISS ISO IEA","TAF2,DHX36,FNTB,CDK9,MGA,RYBP,ELF1,CIR1,ARNT",1,43,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046032,GO:BP,ADP catabolic process,92,11647,,IDA IEA,PGAM2,1,38,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045912,GO:BP,negative regulation of carbohydrate metabolic process,92,11544,,ISO,GFPT1,1,11,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045927,GO:BP,positive regulation of growth,92,11559,,IMP,CRYAA,1,6,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0045934,GO:BP,negative regulation of nucleobase-containing compound metabolic process,92,11566,,"IEA,IEA,ISO,IDA,ISS ISO IBA IEA","CALR,DHX36,ATG7,RYBP,CIR1",1,11,mmusculus,mmusculus
query_1,FALSE,1,10,92,10,0.10869565217391304,1,GO:0045935,GO:BP,positive regulation of nucleobase-containing compound metabolic process,92,11567,,"IEA,IDA IMP ISS IEA,IEA,ISS ISO IEA,ISS IEA,IDA IEA,ISS IEA,IMP ISS IEA,ISS,IDA IGI ISS ISO IEA","TAF2,DHX36,FNTB,CDK9,RIDA,MGA,RYBP,ELF1,CIR1,ARNT",1,11,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0045937,GO:BP,positive regulation of phosphate metabolic process,92,11569,,"IDA IGI,IMP","EPHA4,CRYAA",1,18,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045938,GO:BP,"positive regulation of circadian sleep/wake cycle, sleep",92,11570,,ISO,CASP1,1,22,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045940,GO:BP,positive regulation of steroid metabolic process,92,11572,,ISO,SCP2,1,14,mmusculus,mmusculus
query_1,FALSE,1,7,92,7,0.07608695652173914,1,GO:0045944,GO:BP,positive regulation of transcription by RNA polymerase II,92,11575,,"IEA,IDA IMP ISS IEA,ISS ISO IEA,IDA,IMP ISS IEA,ISS,IGI ISS IEA","TAF2,DHX36,CDK9,MGA,ELF1,CIR1,ARNT",1,46,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045956,GO:BP,positive regulation of calcium ion-dependent exocytosis,92,11586,,ISO,ARF1,1,30,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045995,GO:BP,regulation of embryonic development,92,11625,,IMP,DHX36,1,11,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046010,GO:BP,"positive regulation of circadian sleep/wake cycle, non-REM sleep",92,11639,,ISO,CASP1,1,25,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045921,GO:BP,positive regulation of exocytosis,92,11553,,ISO,ARF1,1,24,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046545,GO:BP,development of primary female sexual characteristics,92,12065,,IMP,ADRM1,1,10,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0046546,GO:BP,development of primary male sexual characteristics,92,12066,,"IMP,IMP,IEA","LRP2,ADRM1,BOK",1,10,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046649,GO:BP,lymphocyte activation,92,12121,,"IMP,IMP","EXO1,ADRM1",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046947,GO:BP,hydroxylysine biosynthetic process,92,12274,,IDA,PLOD3,1,29,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0047496,GO:BP,vesicle transport along microtubule,92,12291,,IMP IBA,AP3B2,1,19,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048002,GO:BP,antigen processing and presentation of peptide antigen,92,12293,,IMP IEA,CALR,1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048013,GO:BP,ephrin receptor signaling pathway,92,12302,,IBA IEA,EPHA4,1,13,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048024,GO:BP,"regulation of mRNA splicing, via spliceosome",92,12308,,ISS IBA IEA,SON,1,39,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048048,GO:BP,embryonic eye morphogenesis,92,12317,,IMP,CRYAA,1,19,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048066,GO:BP,developmental pigmentation,92,12329,,IEA,AP1M1,1,2,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048144,GO:BP,fibroblast proliferation,92,12378,,IMP,FNTB,1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048145,GO:BP,regulation of fibroblast proliferation,92,12379,,IMP,FNTB,1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048146,GO:BP,positive regulation of fibroblast proliferation,92,12380,,IMP,FNTB,1,12,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046946,GO:BP,hydroxylysine metabolic process,92,12273,,IDA,PLOD3,1,16,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048149,GO:BP,behavioral response to ethanol,92,12383,,ISO,ALDH2,1,9,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0048193,GO:BP,Golgi vesicle transport,92,12403,,"ISO,ISO IBA IEA,ISO IBA IEA","ARF1,SEC13,STX5",1,6,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0048232,GO:BP,male gamete generation,92,12428,,"IEA,IEA,IDA,IMP,IMP","CALR,PGAM2,DHX36,NDC1,ADRM1",1,5,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0048259,GO:BP,regulation of receptor-mediated endocytosis,92,12444,,"ISS ISO,IDA IMP,ISS IEA","ARF1,ATAD1,CLU",1,19,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048260,GO:BP,positive regulation of receptor-mediated endocytosis,92,12445,,"IMP,ISS IEA","ATAD1,CLU",1,25,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048278,GO:BP,vesicle docking,92,12453,,"IBA,IBA","VPS18,STX5",1,9,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048280,GO:BP,vesicle fusion with Golgi apparatus,92,12455,,ISO,STX5,1,18,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048284,GO:BP,organelle fusion,92,12459,,"IBA,ISO IBA","VPS18,STX5",1,5,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048285,GO:BP,organelle fission,92,12460,,"IDA,IMP","CALR,NDC1",1,5,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048308,GO:BP,organelle inheritance,92,12479,,IEA,STX5,1,5,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048313,GO:BP,Golgi inheritance,92,12483,,IEA,STX5,1,8,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048167,GO:BP,regulation of synaptic plasticity,92,12394,,"ISS ISO,IGI","ARF1,EPHA4",1,17,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046942,GO:BP,carboxylic acid transport,92,12271,,IMP,LRP2,1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046931,GO:BP,pore complex assembly,92,12267,,IEA,NDC1,1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046928,GO:BP,regulation of neurotransmitter secretion,92,12265,,IEA,VPS18,1,33,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046655,GO:BP,folic acid metabolic process,92,12125,,IEA,MTRR,1,15,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046660,GO:BP,female sex differentiation,92,12128,,"IMP,IMP","LRP2,ADRM1",1,8,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0046661,GO:BP,male sex differentiation,92,12129,,"IMP,IMP,IEA","LRP2,ADRM1,BOK",1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046676,GO:BP,negative regulation of insulin secretion,92,12142,,IMP,PIM3,1,64,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046683,GO:BP,response to organophosphorus,92,12149,,IMP,CASP1,1,3,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046685,GO:BP,response to arsenic-containing substance,92,12151,,"ISS IEA,ISO","DHX36,ATG7",1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046686,GO:BP,response to cadmium ion,92,12152,,ISO IEA,NPC1,1,4,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046689,GO:BP,response to mercury ion,92,12155,,ISO IEA,PGAM2,1,4,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046718,GO:BP,symbiont entry into host cell,92,12174,,"IMP IEA,IMP","NPC1,VPS18",1,7,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046777,GO:BP,protein autophosphorylation,92,12198,,ISS,EPHA4,1,13,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046822,GO:BP,regulation of nucleocytoplasmic transport,92,12212,,IMP,IPO5,1,17,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046824,GO:BP,positive regulation of nucleocytoplasmic transport,92,12214,,IMP,IPO5,1,22,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046879,GO:BP,hormone secretion,92,12247,,"IMP,IMP","ATG7,PIM3",1,17,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046883,GO:BP,regulation of hormone secretion,92,12251,,"IMP,IMP","ATG7,PIM3",1,25,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046885,GO:BP,regulation of hormone biosynthetic process,92,12253,,IEA,ARNT,1,18,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046886,GO:BP,positive regulation of hormone biosynthetic process,92,12254,,IEA,ARNT,1,26,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046887,GO:BP,positive regulation of hormone secretion,92,12255,,IMP,ATG7,1,33,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046888,GO:BP,negative regulation of hormone secretion,92,12256,,IMP,PIM3,1,33,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0046889,GO:BP,positive regulation of lipid biosynthetic process,92,12257,,ISO,SCP2,1,17,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046890,GO:BP,regulation of lipid biosynthetic process,92,12258,,"IMP,IDA ISO","ATG7,SCP2",1,12,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0046902,GO:BP,regulation of mitochondrial membrane permeability,92,12262,,"ISS ISO IEA,IDA IMP","SPG7,BOK",1,15,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0046903,GO:BP,secretion,92,12263,,"ISO,IMP,IBA IEA,IMP,IMP","ARF1,ATG7,VPS18,PIM3,AQP4",1,4,mmusculus,mmusculus
query_1,FALSE,1,17,92,17,0.18478260869565216,1,GO:0046907,GO:BP,intracellular transport,92,12264,,"IEA,ISS IEA,ISO IBA,ISO IEA,IBA IEA,IMP IBA TAS NAS IEA,TAS IEA,NAS,ISS IBA IEA,IMP,ISO,IMP ISO IBA NAS IEA,IDA IMP IEA,IDA IMP IBA IEA,ISO IBA IEA,IEA,IEA","CALR,NPC1,ARF1,PEX16,VPS18,AP3B2,AP1M1,NDC1,SCP2,SPG7,LRP2,SEC13,AP1S2,IPO5,STX5,CRYAA,CLU",1,7,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0045806,GO:BP,negative regulation of endocytosis,92,11468,,IMP,ATG7,1,22,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048384,GO:BP,retinoic acid receptor signaling pathway,92,12552,,IEA,CALR,1,20,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0045787,GO:BP,positive regulation of cell cycle,92,11457,,"IMP IEA,ISO","CALR,FNTB",1,9,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0045732,GO:BP,positive regulation of protein catabolic process,92,11411,,"IMP ISS IEA,IEA,ISS IBA IEA","ATG7,STX5,CLU",1,21,mmusculus,mmusculus
query_1,FALSE,1,13,92,13,0.14130434782608695,1,GO:0043933,GO:BP,protein-containing complex organization,92,10766,,"IEA,IMP IEA,ISO,ISS IEA,IBA IEA,IEA,IDA IBA IEA,IDA,ISS IEA,ISS ISO IEA,IDA,IMP,ISS IEA","TAF2,CALR,ARF1,CBR4,NDC1,MCAT,COX17,CASP1,PXDN,AQP4,BOK,CRYAA,CLU",1,4,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0044042,GO:BP,glucan metabolic process,92,10794,,"IMP,ISO,IMP","NPC1,GFPT1,ACADM",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0044057,GO:BP,regulation of system process,92,10796,,ISO,CDK9,1,6,mmusculus,mmusculus
query_1,FALSE,1,21,92,21,0.22826086956521738,1,GO:0044085,GO:BP,cellular component biogenesis,92,10811,,"IEA,IMP IEA,ISO,IMP IEA,ISS IEA,IDA ISS IBA NAS IEA,IEA,NAS,IEA,IEA,IMP,IDA IBA IEA,NAS,IDA,IDA IMP ISS IEA,IEA,ISS ISO IEA,ISS IBA IEA,IDA,IMP,ISS IEA","TAF2,CALR,ARF1,ATG7,CBR4,NFS1,PEX16,AP1M1,NDC1,MCAT,PLOD3,COX17,AP1S2,CASP1,PXDN,MRM3,AQP4,ANLN,BOK,CRYAA,CLU",1,3,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0044087,GO:BP,regulation of cellular component biogenesis,92,10812,,"IMP,ISS IEA,ISS IEA","ATG7,ANLN,CLU",1,7,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0044089,GO:BP,positive regulation of cellular component biogenesis,92,10814,,"ISS IEA,ISS IEA","ANLN,CLU",1,10,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0044091,GO:BP,membrane biogenesis,92,10816,,IEA,PEX16,1,4,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0044093,GO:BP,positive regulation of molecular function,92,10818,,"IDA IGI ISS,ISS,IMP,IMP","EPHA4,CLU,RWDD1,CNPY2",1,3,mmusculus,mmusculus
query_1,FALSE,1,71,92,71,0.7717391304347826,1,GO:0044238,GO:BP,primary metabolic process,92,10839,,"IEA,IDA ISO RCA IEA,IBA IEA,IBA IEA,IDA IMP ISS IEA,IEA,IDA ISO IEA,ISO,IDA IMP ISS IEA,ISS ISO IBA IEA,IMP ISS ISO IBA IEA,IDA IEA,ISO IBA IEA,IDA IMP ISS ISO IBA IEA,IBA TAS IEA,ISS IBA IEA,IDA ISS IBA IEA,ISS IEA,IBA IEA,IMP ISS IBA IEA,IDA ISO IEA,IEA,IBA IEA,IDA ISS IEA,IMP ISS IBA IEA,IEA,ISO IEA,TAS IEA,IDA ISS ISO IEA,IMP,IDA IEA,ISS ISO IBA IEA,ISS IEA,IGI IBA IEA,ISS IEA,ISO IC,IBA IEA,IEA,IDA IGI ISS IEA,ISS IEA,IBA IEA,IMP ISS ISO IEA,ISS IEA,IMP,IEA,ISS IBA IEA,IDA ISO IBA IEA,ISS ISA IBA IEA,IDA IMP ISS IEA,IBA IEA,ISS IBA IEA,ISS IEA,IMP ISS ISO IBA IEA,ISS IEA,IEA,IEA,IEA,IEA,ISS ISO IEA,IEA,IEA,IDA IBA IEA,IEA,IMP ISO IBA IEA,ISS IBA IEA,IMP ISS IBA IEA,IDA ISS IBA IEA,IMP IBA,IMP ISS ISO IBA IEA,ISS ISO IBA IEA,IDA IGI ISS ISO IBA IEA","TAF2,CASP7,PSMD7,CALR,NPC1,GALT,PGAM2,ARF1,DHX36,GFPT1,ACADM,CBR1,ACADS,ATG7,GFPT2,CBR4,RDH5,FNTB,SDSL,CHKB,NFS1,VPS18,MCAT,PLOD3,ENPP3,CRYL1,GNS,PLCD4,SCP2,ALDH2,HPGDS,ACLY,GSTM2,LIAS,COX11,ECI3,SPG7,MTRR,EPHA4,RTCB,ACSF2,CDK9,PIM3,LRP2,AIG1,PTGR1,CTRB1,CLPP,CASP1,LIPH,PUS10,TRUB2,EXO1,PPWD1,KLKB1,ECH1,MRM3,PRSS8,RIDA,ANXA4,CUL5,MGA,STX5,CRYAA,SON,CLU,RYBP,RWDD1,ELF1,CIR1,ARNT",1,2,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0044241,GO:BP,lipid digestion,92,10840,,IBA,NPC1,1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0043923,GO:BP,positive regulation by host of viral transcription,92,10761,,IEA,CDK9,1,8,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0044272,GO:BP,sulfur compound biosynthetic process,92,10846,,"ISS IBA IEA,IGI IBA IEA,IEA","ACLY,LIAS,MTRR",1,7,mmusculus,mmusculus
query_1,FALSE,1,29,92,29,0.31521739130434784,1,GO:0044281,GO:BP,small molecule metabolic process,92,10850,,"ISS IEA,IEA,IDA ISO IEA,ISS ISO IBA IEA,IMP ISS ISO IBA IEA,ISS,ISO IBA IEA,IBA TAS IEA,ISS IBA IEA,IEA,IBA,IBA IEA,IDA,IMP ISS IBA IEA,IDA IEA,ISS ISO,IEA,IDA IEA,ISS ISO IBA IEA,ISS,IGI IBA IEA,ISS IEA,ISO IC,IEA,IBA IEA,IMP,IEA,ISS IBA IEA,IEA","NPC1,GALT,PGAM2,GFPT1,ACADM,CBR1,ACADS,GFPT2,CBR4,RDH5,SDSL,MCAT,PLOD3,ENPP3,CRYL1,SCP2,ALDH2,HPGDS,ACLY,GSTM2,LIAS,COX11,ECI3,MTRR,ACSF2,LRP2,AIG1,PTGR1,ECH1",1,2,mmusculus,mmusculus
query_1,FALSE,1,11,92,11,0.11956521739130435,1,GO:0044282,GO:BP,small molecule catabolic process,92,10851,,"IDA,IMP ISS ISO IBA IEA,ISO IBA IEA,IBA,IDA,ISS ISO,IEA,ISO IC,IEA,IEA,IEA","PGAM2,ACADM,ACADS,SDSL,CRYL1,SCP2,ALDH2,ECI3,MTRR,AIG1,ECH1",1,4,mmusculus,mmusculus
query_1,FALSE,1,12,92,12,0.13043478260869565,1,GO:0044283,GO:BP,small molecule biosynthetic process,92,10852,,"ISO IEA,IMP,ISS IBA IEA,IBA,IBA IEA,IDA,ISO,IEA,ISO IBA IEA,ISS,IGI IBA IEA,IEA","PGAM2,ACADM,CBR4,SDSL,MCAT,PLOD3,SCP2,HPGDS,ACLY,GSTM2,LIAS,MTRR",1,4,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0044321,GO:BP,response to leptin,92,10858,,IDA ISO IEA,LRP2,1,5,mmusculus,mmusculus
